symbol,Industry,avg200603,avg200604,avg200605,avg200606,avg200607,avg200608,avg200609,avg200610,avg200611,avg200612,avg200701,avg200702,avg200703,avg200704,avg200705,avg200706,avg200707,avg200708,avg200709,avg200710,avg200711,avg200712,avg200801,avg200802,avg200803,avg200804,avg200805,avg200806,avg200807,avg200808,avg200809,avg200810,avg200811,avg200812,avg200901,avg200902,avg200903,avg200904,avg200905,avg200906,avg200907,avg200908,avg200909,avg200910,avg200911,avg200912,avg201001,avg201002,avg201003,avg201004,avg201005,avg201006,avg201007,avg201008,avg201009,avg201010,avg201011,avg201012,avg201101,avg201102,avg201103,avg201104,avg201105,avg201106,avg201107,avg201108,avg201109,avg201110,avg201111,avg201112,avg201201,avg201202,avg201203,avg201204,avg201205,avg201206,avg201207,avg201208,avg201209,avg201210,avg201211,avg201212,avg201301,avg201302,avg201303,avg201304,avg201305,avg201306,avg201307,avg201308,avg201309,avg201310,avg201311,avg201312,avg201401,avg201402,avg201403,avg201404,avg201405,avg201406,avg201407,avg201408,avg201409,avg201410,avg201411,avg201412,avg201501,avg201502,avg201503,avg201504,avg201505,avg201506,avg201507,avg201508,avg201509,avg201510,avg201511,avg201512,avg201601,avg201602
RL,Consumer Discretionary,0.046417584,-0.003288604,-0.084365589,-0.031521344,0.039569692,0.037147555,0.091656299,0.095692755,0.099858192,-0.007799912,0.052247047,0.022352723,0.029221184,0.045913676,0.082333412,0.004412792,-0.089287295,-0.150837236,0.033388146,-0.119419841,0.010550366,-0.103335443,-0.018821677,0.004036547,-0.059916202,0.058302187,0.128270646,-0.097715794,-0.04488969,0.284529693,-0.132323837,-0.286040581,-0.080851409,0.08987686,-0.097179927,-0.12780461,0.263403858,0.293706484,0.002430519,-0.035402684,0.170686502,0.045238785,0.165137901,-0.023117967,0.025908681,0.039472975,0.00391053,-0.035024338,0.074585071,0.050467547,-0.04057307,-0.151421508,0.079651631,-0.061677513,0.174426951,0.066966871,0.122781472,-0.001532335,-0.03999927,0.173492928,-0.024428671,0.049869947,-0.029427481,0.053638485,0.024226328,-0.001604278,-0.050571448,0.253086864,-0.081575625,-0.016766381,0.081815497,0.136335591,-0.003444776,-0.011248104,-0.136435484,-0.03722143,0.032161189,0.091579057,-0.042697417,0.013981739,0.014000013,-0.050893875,0.09047933,0.046865793,-0.016085822,0.073440387,-0.034966391,-0.003141517,0.045699851,-0.100592659,-0.01940597,0,0.052116439,0.008510424,-0.10573417,0.030912013,0.011311431,-0.060397335,0.012467841,0.04629509,-0.032826517,0.084823978,-0.02693601,0.000242676,0.122306489,0.007234956,-0.102645432,-0.174417193,-0.046064604,0.013984927,-0.02766391,0.012158729,-0.055872186,-0.112184575,0.080369395,-0.054863483,0.120119038,-0.10436248,0.022820275,-0.18381291
ROK,Industrials,0.04563836,-0.002887464,-0.057301909,0.058019191,-0.149588773,-0.076142939,0.026326685,0.062211972,0.051500212,-0.067226876,0.000981513,0.018418925,-0.01967111,-0.007666573,0.147437476,0.019399884,0.000713293,0.008744972,-0.01166297,-0.006349377,-0.004928912,0.02072562,-0.175379724,-0.032475973,0.055167314,-0.072542282,0.088053811,-0.248582809,0.028737632,0.071761624,-0.221895064,-0.247953474,0.145151875,0.041293102,-0.194911048,-0.001303838,0.111625955,0.470487207,-0.015984356,0.016450213,0.284077016,0.006072175,0.018895688,-0.034678931,0.063406578,0.073991666,0.014494442,0.123557131,0.034892378,0.07326882,-0.122164212,-0.070482476,0.106144871,-0.06872529,0.186633637,-0.000322035,0.057689791,0.06426429,0.118767646,0.082802531,0.072471049,-0.084305341,-0.040035422,0.042521556,-0.17337794,-0.118602911,-0.12376613,0.225380295,0.163010846,-0.017522246,0.035898869,0.018079986,-0.007725489,-0.02947776,-0.055261046,-0.071258115,0.042684936,0.078768992,-0.03331942,0.021997815,0.125810912,0.052169601,0.04536291,0.01765775,-0.037116058,-0.017730642,0.049607905,-0.058024293,0.151586828,0.000664877,0.085134437,0.029559922,0.026665507,0.044369852,-0.023635495,0.069103515,0.038782326,-0.044955533,0.019964645,0.033952919,-0.111482408,0.040324785,-0.056905029,0.027059137,0.027236369,-0.017928163,-0.026891825,0.070031123,-0.008971317,0.032112034,0.03138898,0.015066357,-0.073101033,-0.044596334,-0.06908256,0.076316369,-0.02527468,-0.035801514,-0.051037623,0.103115673
ROP,Industrials,0.090786235,-0.044173715,-0.018234989,0.006223119,-0.031078215,0.024552116,-0.036230305,0.069793102,0.064381085,-0.015883116,0.022812458,0.019002181,0.040417857,0.023597525,0.034085488,-0.027957841,0.017199963,0.055248686,0.032675611,0.080674756,-0.095061457,-0.01295294,-0.106107769,0.008952721,0.055496893,0.042406117,0.044577582,0.014196627,-0.063081918,-0.048929907,-0.055167236,-0.206746213,0.012612202,-0.021400038,-0.058168323,0.020218096,0.052566521,0.098425597,-0.053851728,0.034317235,0.047326013,-0.015559805,0.079399081,-0.00400103,0.022191796,-0.002285096,-0.05409569,0.103160341,0.041195463,0.05216208,-0.049876633,-0.024572337,0.120905837,-0.082951701,0.105601216,0.062465918,0.037339769,0.037163144,0.009502289,0.073142885,0.020772146,-0.001167429,-0.039806995,0.002407072,-0.020515633,-0.067087057,-0.103314112,0.187413527,0.08340695,0.025452784,0.05464311,-0.016127591,0.07982164,0.029118436,-0.006268076,-0.016078415,0.026834421,0.033003513,0.069127536,-0.007545689,0.021616749,0.004650574,0.037306634,0.051856361,0.025685319,-0.059786034,0.045894106,-0.000402609,0.014090177,-0.02406314,0.061855656,-0.048044506,0.020536636,0.071218797,-0.009312019,-0.009060397,-0.007508244,0.035472054,0.019940889,0.031581194,-0.01348936,0.049637451,-0.030871176,0.082171206,-0.00240196,-0.004520515,-0.014809192,0.082563567,0.02643667,-0.018902082,0.038153492,-0.017769649,-0.03851237,-0.032067424,-0.013162013,0.182498958,0.038314992,-0.023261824,-0.057463283,0.067306453
ROST,Consumer Discretionary,0.024243852,0.048255091,-0.078001171,0.003655083,-0.111353224,-0.009213898,0.031262287,0.154720862,0.041722482,-0.048979763,0.105123112,0.013632532,0.071701516,-0.038258936,-0.012341139,-0.068656543,-0.060936818,-0.041394721,-0.072827361,0.053447688,-0.012698539,-0.037167462,0.142519639,-0.038606369,0.073477478,0.105002162,0.098046317,-0.025147508,0.078230763,0.040578333,-0.092382647,-0.12010903,-0.18839684,0.156971466,-0.014111153,0.009094089,0.238631202,0.049740219,0.023571092,-0.0221314,0.155663294,0.080784401,0.030632558,-0.077679685,-0.007437004,-0.029701476,0.0755201,0.061782287,0.090093665,0.041990034,-0.06438174,0.022690938,-0.008836707,-0.060235659,0.085746735,0.071624234,0.094850195,-0.030765992,0.01860274,0.102454452,-0.018754551,0.032658249,0.104355985,-0.019148867,-0.056612351,0.006971024,0.026053433,0.115062707,0.02928993,0.065516112,0.047657739,0.04850623,0.076212964,0.057024476,0.027932162,-0.002237707,0.066014025,0.037657068,-0.066241927,-0.056983917,-0.042342886,-0.057655594,0.100973475,-0.030988152,0.04642081,0.092080857,-0.020619027,0.010615037,0.03338438,-0.009425596,0.066354273,0.059589014,-0.016591653,-0.013559755,-0.086617272,0.070588279,-0.018378877,-0.054575752,0.00263659,-0.034175609,-0.032161091,0.169483646,0.001988625,0.06998938,0.133019634,0.032986323,-0.033002922,0.149983651,-0.000474367,-0.058285743,-0.024914273,-0.497882429,0.085784336,-0.086948376,0.017849685,0.043316873,0.035024836,0.024367067,0.061509396,-0.022751476
RRC,Energy,0.138474603,-0.044323822,-0.031737783,0.055010293,0.025914082,-0.01130764,-0.095709643,0.071937914,0.143226826,-0.105257205,0.150562828,0.034696599,0.0566637,0.092973355,0.061815738,-0.040017672,-0.016402058,-0.01969834,0.11923853,0.097579677,-0.081637868,0.28006954,0.01477699,0.166539399,0.027227079,0.035618727,-0.017611569,0.001828426,-0.24845438,-0.03706711,-0.054861346,-0.007595175,-0.005524067,-0.133362705,0.038249343,0.014241329,0.191645796,-0.00818799,0.140010042,-0.116029161,0.101638549,0.02440035,0.023648776,0.010490031,-0.065264961,0.039044804,-0.099316299,0.087937745,-0.08106534,0.007813166,-0.061142987,-0.089533936,-0.079174041,-0.11670915,0.101855057,-0.028332818,0.107065716,0.05291009,0.093141753,0.113780736,0.130136001,-0.042727217,-0.017581143,-0.004612895,0.176756768,-0.023005533,-0.102142081,0.197185138,0.078542212,-0.130939291,-0.097442293,0.102005264,-0.085752368,0.153686995,-0.142088417,0.112423806,0.01724062,0.040286943,0.07568506,-0.075944006,-0.02018021,-0.029675381,0.055930913,0.134101917,0.06156218,-0.084859177,0.028708481,0.029107093,0.019196083,-0.056736659,-0.001184575,-0.001582527,0.026030682,0.084651933,0.036809877,-0.005202277,-0.032870964,0.08700875,0.03128814,-0.064550836,-0.131847984,0.048146077,-0.135186908,0.005882382,-0.051163461,-0.181971162,-0.126981132,0.047800382,0.05046427,0.221133568,-0.12588735,-0.107052407,-0.200568974,-0.004125838,-0.137486647,-0.073645768,-0.059868421,-0.133755685,0.20211464,-0.165905126
RSG,Industrials,0.098698817,0.035293867,-0.073182689,-0.008032628,-0.005194062,-0.03727023,0.034962214,0.020674359,0.010241334,-0.017609278,0.062363056,-0.029528487,0.004202927,0.002870805,0.081483782,0.013174702,0.040652225,-0.049554517,0.056664287,0.04346727,-0.018638743,-0.038130205,-0.039399498,0.016340458,-0.035701094,0.077806545,0.032021861,-0.090815138,0.104209001,0.031975095,-0.089511013,-0.201899262,0.003766487,0.097979941,0.041026254,-0.220828594,-0.111541835,0.243804385,0.05718418,0.064268371,0.086123021,-0.042942754,0.04695835,-0.018532177,0.088771521,0.005966911,-0.062979561,0.045235701,0.034325803,0.061860088,-0.065726143,0.035049517,0.066889901,-0.089475216,0.028940862,-0.024535519,-0.059766315,0.056929465,0.027637406,-0.016602906,0.020260777,0.051843728,-0.002840871,-0.013305007,-0.059490377,0.035192546,-0.065961707,0.022628812,-0.014710898,0.011665621,0.046055265,0.010168637,0.027103399,-0.103539829,-0.036565004,0.021417421,0.093347468,-0.044843336,0.001738625,0.022719396,0.001763522,0.035221838,0.07767825,-0.018101066,0.061001692,0.035529285,0.005588594,0.001935994,-0.003819036,-0.045788142,0.015834379,0.003598291,0.017784286,-0.050614811,-0.035241023,0.064939184,0.008562179,0.025423699,0.007972751,0.07138832,-0.001842105,0.042959508,-0.005099464,-0.018153899,0.047883652,0.023652085,-0.014651105,0.028140679,-0.010731683,0.005195522,-0.009343423,-0.029965403,0.081362747,-0.037350247,0.021065751,0.06139294,0.00205292,-0.004300543,0.006448711,0.051299746
RTN,Industrials,0.056642488,-0.0278775,0.025751801,-0.026856746,0.017395479,0.048824393,0.017794447,0.037177393,0.016932934,0.03531244,-0.008413619,0.030817452,-0.003687808,0.020793886,0.021874842,-0.027155144,0.022497124,0.094056022,0.04932555,-0.001254712,-0.021060832,-0.010041969,0.072252253,-0.00811841,0.000361042,-0.01462246,-0.004052352,-0.118135504,0.029324817,0.056200734,-0.117462587,-0.042765724,-0.040502178,0.078854133,-0.013088744,-0.200918958,-0.000768495,0.171350891,-0.008438139,-0.004921721,0.061212838,-0.00506681,0.035428464,-0.048144448,0.138944539,0.002612369,0.009243402,0.0724354,0.009549869,0.021354792,-0.104426196,-0.069933579,-0.031974987,-0.065134317,0.026290859,0.008537245,-0.002589046,-0.013211126,0.079912647,0.018109401,-0.010891656,-0.049669191,0.034509584,-0.007960016,-0.096066172,-0.040053619,-0.051643731,0.103113691,0.055852389,0.077103182,-0.022601201,0.045707777,0.049542155,0.033995194,-0.067961541,0.142050103,0.003253768,0.015613991,0.015621437,0.020739512,0.00935952,0.012952727,-0.099965212,0.034665273,0.083059019,0.052640588,0.089143777,-0.000904953,0.088939394,0.042582663,0.009298049,0.067383765,0.075430525,0.023355524,0.054458693,0.02857445,0.019504633,-0.039919498,0.023175325,-0.049850615,-0.009817836,0.060195805,0.050770386,0.028820402,0.02596151,0.020471679,-0.079830771,0.08769997,0.004413009,-0.040944319,-0.00883085,-0.076982478,0.138369965,-0.058823556,0.073070143,0.081130917,0.053601749,-0.00016061,0.046771716,-0.025186973
S,Telecommunications Services,0.07723703,-0.045054734,-0.066766269,-0.064196738,-0.007009995,-0.13892822,0.010294118,0.08662574,0.0433569,-0.029526848,-0.063583296,0.081229795,-0.007642427,0.050396606,0.145863844,-0.099019107,-0.025615773,-0.078906101,0.016840705,-0.106337655,-0.047850506,-0.155681971,-0.197097021,-0.332086062,-0.073509015,0.161337209,0.17146433,0.010638298,-0.137088204,0.067155067,-0.307865169,-0.433441558,-0.173529412,-0.349823322,0.322404372,0.4,0.116719243,0.251412429,0.155405405,-0.067567568,-0.161425577,-0.089108911,0.067750678,-0.244897959,0.228476821,-0.016042781,-0.118598383,0.006024096,0.137313433,0.095360825,0.207058824,-0.152,0.077830189,-0.13034188,0.110576923,-0.107991361,-0.09569378,0.104166667,0.053488372,-0.033259424,0.066361556,0.10212766,0.114285714,-0.070689655,-0.214417745,-0.129930394,-0.192612137,-0.160655738,0.059288538,-0.130597015,-0.108786611,0.158878505,0.144578313,-0.138888889,0.036,0.28458498,0.343558282,0.106818182,0.140206186,0.016513761,0.039855072,-0.013913043,-0.010507881,0.031028369,0.068965517,0.129807692,0.032531825,-0.035616438,-0.147142857,0.109090909,-0.08259587,0.0768,0.246656761,0.295180723,-0.210124164,0.067155067,0.077373974,-0.08008658,0.064659978,-0.103991597,-0.140350877,-0.239837398,0.122123894,-0.07198748,-0.135135135,-0.184675835,0.028708134,0.185185185,-0.077821012,0.08,-0.097087379,-0.019354839,-0.260964912,0.488235294,-0.227364185,0.20971867,-0.244306418,-0.010928962,-0.142045455,0.131578947
SBUX,Consumer Discretionary,0.036336454,-0.019988904,-0.054475592,0.065088511,-0.0982605,-0.084340497,0.076554274,0.106388766,-0.071071443,0.003403823,-0.018539256,-0.121549814,0.037087221,-0.013676206,-0.073336703,-0.086458814,0.012490469,0.040379036,-0.052495723,0.016402938,-0.113649847,-0.121669659,-0.064946745,-0.033298971,-0.032076858,-0.092997973,0.13909998,-0.133737702,-0.060483077,0.047785664,-0.066044494,-0.100959031,-0.297553586,0.088709334,0.01502193,-0.012957578,0.234441025,0.314840939,-0.008305781,-0.046049246,0.264286683,0.056169494,0.092066716,-0.072642848,0.149006219,0.05193969,-0.06188277,0.043202594,0.058440155,0.070861884,-0.006895969,-0.056264494,0.019238954,-0.082302654,0.104011003,0.105771294,0.07205615,0.035794686,-0.028331208,0.042257674,0.112851169,-0.027374364,0.010723122,0.08045925,0.01488881,-0.044068445,-0.038361078,0.150883287,0.057886291,0.066202463,0.024322191,0.008718107,0.149106248,0.02410157,-0.04319785,0.002070044,-0.15250795,0.096833351,0.026282171,-0.097978342,0.141151689,0.026471808,0.02967683,-0.025697518,0.041879595,0.065895095,0.048430933,0.037780356,0.078679987,-0.024809864,0.073500756,0.052870873,-0.000981138,-0.038041466,-0.089022634,-0.000563394,0.048135908,-0.041010267,0.035194318,0.056815022,-0.002696097,0.003999974,-0.028828804,-0.00158565,0.068974568,0.012963,0.065749448,0.066263663,0.014679042,-0.474119617,0.040240199,0.031947653,0.075566263,-0.066700786,0.07245283,0.097911876,-0.02571019,-0.017190618,0.034030968,-0.04038907
SCG,Utilities,-0.030043593,-0.023074856,-0.029052455,0.022709948,0.031508566,0.036639507,-0.023856932,-0.010896165,0.030515541,-0.009323108,-0.007324334,0.02233298,0.050194346,0.004145529,-0.025063077,-0.087386406,-0.033093814,0.025126059,0.017841393,0.039815723,0.060347385,-0.007738101,-0.110450178,0.00798938,-0.025159835,0.072149493,0.020360897,-0.067557815,-0.011449836,0.062551264,-0.005204029,-0.150982447,0.056230618,0.057521543,-0.040673844,-0.108122431,0.060058103,-0.016252717,-0.005308641,0.086719314,0.079231263,-0.026390281,0.022295114,-0.020820934,0.032260653,0.08177086,-0.061908268,0.008395323,0.049355779,0.042790544,-0.083732561,0.00669233,0.065594469,0.008793765,0.03523757,0.004670234,-0.009258545,0.000900616,0.031752099,-0.047765575,-0.018736421,0.045021275,-0.024928468,-0.016294622,-0.005320987,0.016454871,0.018001966,0.036256439,0.057171415,0.045796794,-0.016020628,-0.000222384,0.024491139,0.005670669,0.016666515,0.040112287,0.023298634,-0.037734612,0.02806248,0.010082267,-0.059099634,-0.007269002,0.012953585,0.039089354,0.060268703,0.058535479,-0.068596766,-0.015091787,0.046793062,-0.078513998,-0.043622726,0.008434234,0.004899851,-0.004877014,0.002120034,0.046954337,0.04308941,0.050694852,-0.033277579,0.035006711,-0.055328629,0.023448256,-0.045961519,0.104426517,0.038797758,0.063942258,0.048331381,-0.106386302,-0.032036595,-0.034972713,0.001318516,-0.046498438,0.083218008,-0.036085293,0.077777719,0.049813881,-0.000169112,0.018178791,0.040323964,0.032227257
SCHW,Financials,0.060771633,0.025283574,-0.075395297,-0.047269228,-0.010582811,0.024457919,0.099452723,0.013361282,0.011028293,0.051656334,-0.016146446,-0.031421011,0.008851075,0.049311154,0.177105974,-0.088517539,0.024456612,0.0005,0.095887761,0.071528054,0.049790324,0.045488368,-0.128719694,-0.095511869,-0.035918581,0.117494836,0.033929112,-0.06500182,0.122486202,0.036707847,0.041151806,-0.235883956,-0.037338469,-0.084418908,-0.171146476,-0.031063099,0.229969461,0.181414451,-0.062174921,-0.014651068,0.022287673,-0.005036587,0.061527485,-0.081611256,0.057130253,0.027215438,-0.048413977,0.006730842,0.015755175,0.029852848,-0.155216119,-0.125770197,0.044458318,-0.142058529,0.05949752,0.097010961,-0.025324166,0.116913521,0.047015156,0.046825612,-0.05202426,0.006044094,-0.017404956,-0.080442436,-0.09013942,-0.180485696,-0.091780366,0.098382625,0.024432533,-0.052190549,0.013026929,0.194858892,0.029367779,-0.010397089,-0.122105565,0.065134679,-0.026232421,0.075306085,-0.052664841,0.053616599,-0.028946327,0.092228003,0.12781013,-0.019309239,0.09186832,-0.04558503,0.177713725,0.065064111,0.035632189,-0.059476451,-0.002830283,0.067892554,0.081749937,0.06122449,-0.045017314,0.070246266,0.045924265,-0.031728702,-0.05011311,0.063166206,0.025120059,0.034845773,0.025471005,-0.018150719,-0.014956522,0.075142486,-0.145675765,0.125863435,0.037491513,0.004611298,0.031953049,0.028994705,0.051869753,-0.13026055,-0.031864441,0.070126227,0.099478115,-0.029186264,-0.200938961,-0.01494302
SEE,Materials,0.020271566,-0.070995066,-0.040063927,0.01088216,-0.094578066,0.10052984,0.04160536,0.097561293,0.003206535,0.095038885,0.007332923,-0.020322716,-0.005043806,0.045685938,-0.016363346,-0.04117524,-0.12319199,-0.025046342,-0.032574121,-0.026924348,-0.059985797,0.000861163,0.13913061,-0.073749608,0.04809298,-0.005910348,-0.06348497,-0.21433865,0.148246078,0.116647768,-0.091976351,-0.220277097,-0.064975322,-0.024460421,-0.111111111,-0.16305152,0.276988739,0.40427753,0.040647285,-0.093528596,-0.009145613,0.011762332,0.048904097,-0.01835182,0.154247792,-0.024545944,-0.09949929,0.022530091,0.035257474,0.011287064,-0.036969676,-0.037507674,0.096251194,-0.063526894,0.093778127,0.018477808,-0.000430215,0.087103441,0.038161286,0.031473063,-0.025839602,-0.042022369,-0.006195362,-0.132874259,-0.099118835,-0.14604517,-0.087880703,0.076925529,0.030647595,-0.019362553,0.13610893,-0.015025059,-0.017301203,-0.007249765,-0.176169032,0.00325299,0.047125673,-0.111199098,0.084207741,0.042420789,0.041196038,0.034929399,0.046366821,0.183506635,0.089015986,-0.084199246,0.090210179,-0.003817729,0.105968331,0.031976744,-0.05753896,0.112011832,0.058687801,0.058768626,-0.083186332,0.091725497,-0.022598929,0.037182555,-0.033460522,0.034200877,-0.064375266,0.124260258,-0.036730131,0.040172226,0.090182051,0.085443848,-0.052853089,0.159980306,-0.033312115,0.004847884,0.063550992,0.046435908,0.024272741,-0.035613816,-0.068547603,0.044661825,-0.081409476,-0.014364685,-0.07254009,0.136149068
SHW,Materials,0.075816203,0.034519831,-0.053311793,-0.019431475,0.066455337,0.031893914,0.07400282,0.062388016,0.055753855,0.023173879,0.094454567,-0.032634151,-0.020036109,-0.035817013,0.064911249,-0.01963088,0.03998202,-0.000327421,-0.048349444,-0.026937959,-0.002444235,-0.080347642,-0.006945196,-0.081454447,-0.013511955,0.076848565,0.016899246,-0.181023933,0.100227251,0.098477187,-0.035203982,0.013332401,0.035507813,0.034285854,-0.204143048,-0.01596522,0.136640534,0.111043934,-0.065053591,-0.002044103,0.066678267,0.042096139,0.00754005,-0.04949933,0.069765885,0.008010182,0.019472604,-3.15E-05,0.06681355,0.150862076,-0.014900729,-0.088540418,0,0.016749519,0.07500934,-0.036572785,0.020177433,0.116949169,0.010012319,-0.030697527,0.020035923,-0.026271429,0.066229804,-0.041895358,-0.081084417,-0.017450648,-0.015479654,0.117520361,0.078034996,0.033915229,0.078318139,0.059202024,0.051145743,0.11940369,0.079300488,0.033730536,0.011598507,0.066819878,0.038482396,-0.044639422,0.07941724,0.005430597,0.041741351,-0.002151202,0.052469155,0.087367136,0.037752434,-0.061485411,-0.019093213,-0.011184434,0.053550747,0.032059705,-0.03061278,0.000490682,0.006757106,0.092295977,-0.007101783,0.010671117,0.02561404,0.011735412,-0.003816095,0.061672502,0.001829951,0.049993106,0.065164415,0.075872239,0.034670822,0.045607866,-0.00245446,-0.025006155,0.030760449,-0.048110284,0.005793764,-0.080878156,-0.115285331,0.197836205,0.028500088,-0.06305266,-0.006373635,0.08204326
SJM,Consumer Staples,0.000248883,-0.006590097,0.066381594,0.080396233,-0.006673827,0.095281976,-0.018032721,0.019584544,-0.01219689,0.006433632,-0.020410143,0.0481722,0.084112224,0.043136494,0.037916733,0.102944338,-0.119900556,-0.009083806,-0.031370547,-0.002245931,-0.064723893,0.049572253,-0.088427871,0.103335926,-0.006468244,-0.02236491,0.061933065,-0.229152012,0.214528524,0.122417327,0.022983897,-0.111728286,0.027987787,-0.034577947,0.036569479,-0.160070891,0.018041064,0.066754085,0.028302261,0.196902685,0.026664761,0.040952218,0.013401455,-0.004907144,0.124170264,0.037768993,-0.034563396,-0.002328137,0.006175421,0.010749466,-0.090150043,0.09961786,0.025170367,-0.034396563,0.025756988,0.06033178,-0.010800411,0.032223663,-0.058511753,0.110581397,0.037026076,0.047735364,0.057108713,-0.036064949,0.021068265,-0.077491283,0.012974043,0.066177012,0.009704257,0.032490194,-0.002532971,-0.041873522,0.080988948,-0.022125407,-0.033047554,-0.004750206,0.015067855,0.111080849,0.013031513,-0.009365528,0.037476857,-0.023247444,0.026248891,0.075212774,0.041360451,0.03937223,-0.013550982,0.019954559,0.08787703,-0.063938628,-0.013431013,0.05813512,-0.0616617,-0.008421024,-0.069953687,0.037555795,-0.018669877,-0.006167753,0.059917302,0.0377836,-0.067128538,0.031259424,-0.035279241,0.050505051,-0.01165927,-0.011647206,0.019873473,0.117407678,0.003294365,0.002334596,0.020223804,-0.086535187,0.026373847,0.056448003,-0.021862166,0.028744176,0.033162821,0.012809961,0.055263233,-0.002502142
SLB,Energy,0.088247877,0.078986714,-0.059296612,0.00667471,0.030200303,-0.081049367,0.003565617,0.016926543,0.08808136,-0.069916308,0.007617834,-0.009075075,0.113870987,0.068306564,0.055352878,0.083485708,0.107130134,0.023403498,0.089510733,-0.080952445,-0.024976874,0.059667946,-0.2431615,0.14054441,0.006943779,0.15494172,0.021539741,0.067138251,-0.050121274,-0.062185115,-0.153561953,-0.333074538,-0.025602024,-0.103666132,-0.037325623,-0.042447647,0.099729979,0.232351357,0.159083408,-0.07523972,-0.028862143,0.027824323,0.071030432,0.044630242,0.025804287,0.008042856,-0.04322985,-0.045427293,0.025716231,0.108832943,-0.206588757,0.026321337,0.080303596,-0.123009224,0.140530909,0.121372062,0.103206352,0.066666402,0.059278828,0.048048719,-0.015113394,-0.04685012,-0.047476417,0.008160794,0.053328639,-0.149915157,-0.23346594,0.250424278,0.084111352,-0.090207449,0.071531401,0.021543887,-0.104812528,0.065804534,-0.143456161,0.052246223,0.099815542,0.024888219,0.00277301,-0.045759791,0.033113178,-0.038611039,0.103435366,-0.008618003,-0.033878653,-0.007724905,-0.010686942,-0.018174365,0.12605624,-0.018968523,0.081650127,0.065121072,-0.058861088,0.016583958,-0.021345585,0.059225476,0.056795988,0.044860592,0.024217355,0.13337174,-0.083770108,0.016502855,-0.072425387,-0.02711764,-0.123138139,0.010410564,-0.02853436,0.002024122,-0.002987215,0.126309536,-0.039267632,-0.044350814,-0.041657002,-0.056923427,-0.084063768,0.11481961,-0.00643915,-0.091915092,0.040604753,0.008436417
SLM,Financials,-0.075787122,0.014180442,0.020835618,-0.015055474,-0.04591041,-0.023595075,0.065846008,-0.066040148,-0.053031128,0.068872977,-0.057580473,-0.065519418,-0.027128534,0.317769263,0.043599431,0.023285998,-0.151047115,0.020753324,-0.012341574,-0.065476469,-0.184898112,-0.468147431,0.07196068,-0.093399869,-0.231117372,0.177628284,0.207264762,-0.138544995,-0.1064134,-0.046609047,-0.270622323,-0.094875455,-0.128665544,0.003351967,0.287312648,-0.583109837,0.11312272,0.006224094,0.327936644,0.532834328,-0.137729893,-0.020971377,-0.016968387,0.120091588,0.123971566,0.019857567,-0.077732998,0.059376167,0.1112106,-0.034668084,-0.102752898,-0.05636753,0.159425087,-0.094854151,0.029357693,0.022294865,-0.035001784,0.067911838,0.132752443,0.020661279,0.030994553,0.055978587,0.019174514,-0.002364603,-0.073634444,-0.120519491,-0.086570959,0.101607832,-0.007857466,0.050078709,0.081644396,0.054594884,-0.005047654,-0.060202542,-0.048618599,0.150073162,0.013937555,-0.019845582,0.006051012,0.11124895,-0.061121427,0.039734977,-0.030411147,0.118572013,0.081746023,0.007319228,0.153620735,-0.031676387,0.075718016,-0.035384077,0.022166951,0.016019386,0.052943168,-0.009797171,-0.132622363,0.053696585,0.02987048,0.051020676,-0.088888889,-0.041522491,0.06362545,0.001129944,-0.033860045,0.107888631,-0.009211873,0.05377456,-0.107737512,0.033842795,-0.015906681,0.100431965,0.002932551,-0.044530494,-0.078708375,-0.072210066,-0.109506619,-0.043360434,-0.041134752,-0.035502959,0,-0.078864353
SNA,Consumer Discretionary,-0.022564526,0.076944399,0.017973629,-0.035287519,0.039515049,0.046823094,0.015980603,0.052666429,0.015168464,0.007403526,0.009204263,0.018761717,-0.035542516,0.134790613,-0.003977038,-0.06567987,0.03110869,-0.057744808,0.012917479,-0.001202052,-0.005746492,0.00124633,0.019759782,0.021257547,0.01337262,0.163626053,0.047442969,-0.154297158,0.096862098,0.015886952,-0.096606408,-0.293453926,-0.025161237,0.111047358,-0.22769339,-0.200400024,0.082326997,0.356513854,-0.076843011,-0.085721603,0.242431553,0.044286552,-0.064706974,0.057870385,-0.00893462,0.167082019,-0.038065359,0.034238125,0.019999848,0.103297911,-0.079994037,-0.062242644,0.094804171,-0.085167139,0.113985383,0.090713763,0.039818689,0.058504995,-0.008753006,0.01177359,0.040158053,0.022178218,-0.025731592,0.038187518,-0.089773699,-0.074880931,-0.15827235,0.223058201,0.010067094,-0.007248923,0.09315873,0.080453336,0.000327977,0.028459069,-0.026202221,0.022197008,0.08821154,0.027777195,0.03601187,0.073102924,0.040340561,-0.010375883,0.00203712,-0.012731304,0.037631307,0.042301363,0.062931361,-0.020271751,0.055549371,-0.020818098,0.042976917,0.04090815,0.01452743,0.034573928,-0.083546825,0.125413868,0.025854275,0.018616114,0.012344622,0.008166035,0.012978198,0.039690439,-0.033602035,0.092246617,0.027016756,0.012888926,-0.030252092,0.122179873,-0.005343307,0.01817809,0.03696779,0.023852431,0.025832612,-0.030815904,-0.038537504,0.097809529,0.03798386,-0.00608768,-0.042834263,-0.086967493
